Wilayah,Tanggal,Suhu_Rata2_C,Curah_Hujan_mm,Radiasi_Matahari_MJm2,Kecepatan_Angin_Max_kmh
Bukittinggi,2024-08-23,20.8,13.9,14.99,8.7
Bukittinggi,2024-08-24,20.3,16.2,14.22,9.7
Bukittinggi,2024-08-25,21.0,4.4,17.82,7.6
Bukittinggi,2024-08-26,20.6,14.6,16.24,7.6
Bukittinggi,2024-08-27,20.8,5.6,14.36,18.7
Bukittinggi,2024-08-28,21.9,0.2,17.77,9.7
Bukittinggi,2024-08-29,21.4,1.4,21.59,8.0
Bukittinggi,2024-08-30,21.7,4.8,19.35,10.0
Bukittinggi,2024-08-31,21.4,8.3,18.48,8.2
Bukittinggi,2024-09-01,22.2,0.6,21.17,8.3
Bukittinggi,2024-09-02,22.0,1.1,19.72,9.0
Bukittinggi,2024-09-03,22.1,0.5,21.74,11.2
Bukittinggi,2024-09-04,21.0,10.2,11.7,7.6
Bukittinggi,2024-09-05,21.2,5.5,16.49,9.3
Bukittinggi,2024-09-06,21.6,8.7,19.08,7.4
Bukittinggi,2024-09-07,21.3,6.0,17.43,13.8
Bukittinggi,2024-09-08,21.4,25.0,17.81,9.7
Bukittinggi,2024-09-09,21.1,4.6,14.43,12.6
Bukittinggi,2024-09-10,21.8,0.6,13.67,5.6
Bukittinggi,2024-09-11,21.6,0.9,18.71,8.2
Bukittinggi,2024-09-12,21.4,1.3,15.36,10.9
Bukittinggi,2024-09-13,21.2,4.8,19.39,12.4
Bukittinggi,2024-09-14,21.8,0.6,21.5,17.0
Bukittinggi,2024-09-15,21.2,0.9,19.11,15.5
Bukittinggi,2024-09-16,21.1,3.4,13.37,19.8
Bukittinggi,2024-09-17,20.4,31.9,7.3,22.5
Bukittinggi,2024-09-18,20.6,4.3,16.96,21.6
Bukittinggi,2024-09-19,20.9,1.3,21.12,16.8
Bukittinggi,2024-09-20,21.4,0.8,20.78,18.0
Bukittinggi,2024-09-21,21.5,0.0,13.54,11.8
Bukittinggi,2024-09-22,21.7,0.0,24.71,14.8
Bukittinggi,2024-09-23,22.6,0.3,23.29,7.7
Bukittinggi,2024-09-24,21.9,9.0,20.79,8.0
Bukittinggi,2024-09-25,21.5,3.8,19.92,8.8
Bukittinggi,2024-09-26,20.7,2.4,10.22,9.0
Bukittinggi,2024-09-27,21.6,12.1,18.91,7.8
Bukittinggi,2024-09-28,21.3,5.4,17.82,14.3
Bukittinggi,2024-09-29,20.9,41.3,16.45,7.5
Bukittinggi,2024-09-30,20.9,5.1,16.6,9.4
Bukittinggi,2024-10-01,20.8,17.4,15.25,10.4
Bukittinggi,2024-10-02,20.8,35.0,17.8,9.6
Bukittinggi,2024-10-03,20.7,9.6,16.51,13.5
Bukittinggi,2024-10-04,20.7,25.2,13.69,9.8
Bukittinggi,2024-10-05,20.8,27.2,14.07,13.0
Bukittinggi,2024-10-06,20.7,23.8,12.4,5.8
Bukittinggi,2024-10-07,21.4,14.0,19.08,11.0
Bukittinggi,2024-10-08,21.8,0.8,24.85,11.2
Bukittinggi,2024-10-09,21.5,11.8,22.13,9.8
Bukittinggi,2024-10-10,20.9,26.9,14.94,10.6
Bukittinggi,2024-10-11,21.2,29.6,15.24,6.8
Bukittinggi,2024-10-12,21.2,64.3,14.81,8.9
Bukittinggi,2024-10-13,21.2,17.3,18.61,15.0
Bukittinggi,2024-10-14,22.0,10.0,22.9,15.1
Bukittinggi,2024-10-15,21.5,0.7,15.72,12.3
Bukittinggi,2024-10-16,22.4,3.4,16.86,7.8
Bukittinggi,2024-10-17,21.3,2.4,18.98,11.1
Bukittinggi,2024-10-18,21.4,0.9,20.82,14.3
Bukittinggi,2024-10-19,21.2,0.0,25.17,17.9
Bukittinggi,2024-10-20,21.5,0.0,22.53,15.0
Bukittinggi,2024-10-21,21.8,0.0,25.27,14.2
Bukittinggi,2024-10-22,21.8,0.0,25.53,14.2
Bukittinggi,2024-10-23,21.6,0.0,24.63,15.7
Bukittinggi,2024-10-24,21.5,0.0,22.82,16.1
Bukittinggi,2024-10-25,21.3,0.0,24.29,14.8
Bukittinggi,2024-10-26,20.9,0.0,23.57,18.5
Bukittinggi,2024-10-27,21.5,0.0,23.03,18.3
Bukittinggi,2024-10-28,22.1,0.5,22.88,14.2
Bukittinggi,2024-10-29,22.1,0.4,24.7,14.3
Bukittinggi,2024-10-30,22.0,10.1,21.99,14.2
Bukittinggi,2024-10-31,21.3,4.4,14.23,12.6
Bukittinggi,2024-11-01,21.5,8.8,19.83,13.0
Bukittinggi,2024-11-02,20.7,5.6,8.51,9.5
Bukittinggi,2024-11-03,21.3,1.8,18.68,12.3
Bukittinggi,2024-11-04,21.6,0.5,19.41,8.2
Bukittinggi,2024-11-05,20.7,10.7,13.0,11.7
Bukittinggi,2024-11-06,20.6,9.0,9.99,7.8
Bukittinggi,2024-11-07,20.5,0.9,11.24,12.6
Bukittinggi,2024-11-08,21.8,1.8,16.27,11.3
Bukittinggi,2024-11-09,21.0,26.6,15.83,8.8
Bukittinggi,2024-11-10,21.5,8.7,16.18,10.3
Bukittinggi,2024-11-11,20.8,11.6,13.53,11.5
Bukittinggi,2024-11-12,21.4,5.7,15.09,9.3
Bukittinggi,2024-11-13,21.5,4.3,18.72,13.5
Bukittinggi,2024-11-14,21.6,2.9,17.22,9.2
Bukittinggi,2024-11-15,21.4,10.4,17.21,10.2
Bukittinggi,2024-11-16,21.2,17.8,15.17,8.6
Bukittinggi,2024-11-17,21.3,16.8,15.49,12.0
Bukittinggi,2024-11-18,21.2,7.8,18.99,14.2
Bukittinggi,2024-11-19,21.4,16.8,14.76,11.6
Bukittinggi,2024-11-20,21.4,22.5,16.4,13.3
Bukittinggi,2024-11-21,21.3,11.4,13.59,7.8
Bukittinggi,2024-11-22,21.6,10.5,17.18,6.6
Bukittinggi,2024-11-23,21.1,20.7,8.04,7.1
Bukittinggi,2024-11-24,21.1,16.6,12.63,6.5
Bukittinggi,2024-11-25,21.7,19.8,15.72,7.0
Bukittinggi,2024-11-26,22.1,15.2,18.67,16.8
Bukittinggi,2024-11-27,20.8,12.3,7.67,10.2
Bukittinggi,2024-11-28,21.8,3.8,15.22,10.4
Bukittinggi,2024-11-29,21.4,2.7,10.29,8.3
Bukittinggi,2024-11-30,21.9,1.4,19.85,16.6
Bukittinggi,2024-12-01,22.3,0.5,19.41,19.0
Bukittinggi,2024-12-02,21.8,10.7,13.64,14.7
Bukittinggi,2024-12-03,20.7,3.7,12.59,17.1
Bukittinggi,2024-12-04,20.8,1.0,10.21,19.8
Bukittinggi,2024-12-05,21.1,0.6,13.18,23.2
Bukittinggi,2024-12-06,21.6,3.6,14.09,17.8
Bukittinggi,2024-12-07,21.2,1.5,12.97,20.4
Bukittinggi,2024-12-08,21.7,1.5,21.79,16.9
Bukittinggi,2024-12-09,21.9,0.5,18.37,16.6
Bukittinggi,2024-12-10,21.7,0.1,21.52,19.3
Bukittinggi,2024-12-11,21.0,2.3,15.98,20.8
Bukittinggi,2024-12-12,21.5,6.6,14.95,19.1
Bukittinggi,2024-12-13,20.4,14.4,5.43,19.9
Bukittinggi,2024-12-14,21.3,3.4,18.42,18.0
Bukittinggi,2024-12-15,21.6,2.0,17.37,17.0
Bukittinggi,2024-12-16,21.7,1.8,18.19,17.6
Bukittinggi,2024-12-17,21.7,6.0,16.24,12.5
Bukittinggi,2024-12-18,21.4,6.7,12.59,11.4
Bukittinggi,2024-12-19,21.5,7.7,14.92,14.2
Bukittinggi,2024-12-20,21.5,5.7,16.5,15.2
Bukittinggi,2024-12-21,21.5,1.4,19.17,18.3
Bukittinggi,2024-12-22,21.8,2.3,19.19,14.2
Bukittinggi,2024-12-23,20.2,23.7,6.95,18.2
Bukittinggi,2024-12-24,20.1,26.2,5.83,18.1
Bukittinggi,2024-12-25,21.5,3.5,23.31,14.5
Bukittinggi,2024-12-26,21.4,2.7,17.1,12.2
Bukittinggi,2024-12-27,21.8,1.6,20.65,6.1
Bukittinggi,2024-12-28,20.9,1.1,21.93,7.3
Bukittinggi,2024-12-29,20.9,7.0,17.2,7.7
Bukittinggi,2024-12-30,20.8,1.9,15.63,7.2
Bukittinggi,2024-12-31,21.2,0.0,22.38,12.8
Bukittinggi,2025-01-01,21.5,0.0,21.75,14.9
Bukittinggi,2025-01-02,21.5,0.9,17.93,10.8
Bukittinggi,2025-01-03,21.0,0.4,16.83,10.5
Bukittinggi,2025-01-04,21.0,5.1,21.54,9.8
Bukittinggi,2025-01-05,21.1,2.3,17.55,7.5
Bukittinggi,2025-01-06,20.3,11.0,12.15,8.9
Bukittinggi,2025-01-07,20.7,5.0,15.62,17.2
Bukittinggi,2025-01-08,21.0,9.6,17.94,10.0
Bukittinggi,2025-01-09,20.8,14.6,18.96,12.0
Bukittinggi,2025-01-10,21.0,1.1,19.73,15.2
Bukittinggi,2025-01-11,20.2,4.8,17.5,15.5
Bukittinggi,2025-01-12,20.0,11.0,11.11,9.8
Bukittinggi,2025-01-13,20.3,19.0,14.39,13.7
Bukittinggi,2025-01-14,20.5,14.2,13.77,11.7
Bukittinggi,2025-01-15,20.7,6.0,12.6,10.2
Bukittinggi,2025-01-16,20.7,22.8,15.15,8.7
Bukittinggi,2025-01-17,20.4,5.9,13.92,15.3
Bukittinggi,2025-01-18,20.4,11.8,13.43,14.0
Bukittinggi,2025-01-19,20.5,7.3,14.66,9.1
Bukittinggi,2025-01-20,20.6,2.4,16.48,10.5
Bukittinggi,2025-01-21,20.6,10.5,13.49,8.8
Bukittinggi,2025-01-22,20.5,12.1,12.16,6.8
Bukittinggi,2025-01-23,20.6,21.5,13.43,10.7
Bukittinggi,2025-01-24,20.8,2.2,14.21,13.1
Bukittinggi,2025-01-25,20.5,8.1,14.44,11.3
Bukittinggi,2025-01-26,21.2,7.7,21.43,13.2
Bukittinggi,2025-01-27,20.4,20.6,12.82,8.0
Bukittinggi,2025-01-28,21.1,12.0,15.64,6.7
Bukittinggi,2025-01-29,20.5,6.2,18.4,10.0
Bukittinggi,2025-01-30,20.2,2.0,17.84,10.6
Bukittinggi,2025-01-31,20.9,3.1,20.26,12.0
Bukittinggi,2025-02-01,21.3,1.3,18.99,13.7
Bukittinggi,2025-02-02,21.9,0.0,22.23,14.3
Bukittinggi,2025-02-03,21.5,5.2,17.27,7.0
Bukittinggi,2025-02-04,21.4,2.2,18.26,6.4
Bukittinggi,2025-02-05,20.7,5.8,14.65,7.8
Bukittinggi,2025-02-06,21.2,6.8,20.37,10.9
Bukittinggi,2025-02-07,20.8,6.4,15.9,13.0
Bukittinggi,2025-02-08,20.5,7.0,13.02,10.1
Bukittinggi,2025-02-09,20.5,2.6,19.84,14.6
Bukittinggi,2025-02-10,21.3,0.8,21.51,12.6
Bukittinggi,2025-02-11,21.4,4.2,19.34,10.7
Bukittinggi,2025-02-12,21.7,1.3,21.3,10.0
Bukittinggi,2025-02-13,21.5,9.9,21.61,6.8
Bukittinggi,2025-02-14,20.8,7.4,15.34,7.8
Bukittinggi,2025-02-15,21.0,7.5,17.64,8.1
Bukittinggi,2025-02-16,21.0,4.2,16.57,11.1
Bukittinggi,2025-02-17,21.7,3.0,22.79,9.1
Bukittinggi,2025-02-18,20.9,4.6,14.17,11.4
Bukittinggi,2025-02-19,20.5,11.9,16.44,11.0
Bukittinggi,2025-02-20,21.0,2.9,16.24,11.6
Bukittinggi,2025-02-21,20.6,2.9,14.42,6.8
Bukittinggi,2025-02-22,20.8,7.3,14.85,8.7
Bukittinggi,2025-02-23,21.1,0.6,15.26,8.8
Bukittinggi,2025-02-24,20.8,23.4,14.46,7.6
Bukittinggi,2025-02-25,20.6,10.9,14.1,11.7
Bukittinggi,2025-02-26,20.8,8.4,18.68,15.4
Bukittinggi,2025-02-27,20.4,2.9,10.8,10.3
Bukittinggi,2025-02-28,21.2,8.8,20.53,15.0
Bukittinggi,2025-03-01,21.2,2.4,16.25,11.8
Bukittinggi,2025-03-02,21.1,9.0,14.3,10.6
Bukittinggi,2025-03-03,21.0,8.2,13.47,7.9
Bukittinggi,2025-03-04,21.2,23.1,15.3,10.2
Bukittinggi,2025-03-05,20.9,10.2,12.85,19.9
Bukittinggi,2025-03-06,21.4,5.8,12.36,22.6
Bukittinggi,2025-03-07,21.9,0.3,18.2,12.5
Bukittinggi,2025-03-08,21.7,1.1,22.03,15.8
Bukittinggi,2025-03-09,21.0,7.2,17.1,9.5
Bukittinggi,2025-03-10,21.2,2.5,19.57,12.2
Bukittinggi,2025-03-11,21.2,7.1,19.94,13.2
Bukittinggi,2025-03-12,21.4,12.3,18.49,12.0
Bukittinggi,2025-03-13,21.4,7.2,16.17,7.8
Bukittinggi,2025-03-14,20.6,11.6,7.96,5.1
Bukittinggi,2025-03-15,21.5,22.9,19.08,9.4
Bukittinggi,2025-03-16,21.4,4.2,19.73,6.9
Bukittinggi,2025-03-17,20.5,4.0,8.83,4.8
Bukittinggi,2025-03-18,21.3,2.7,23.16,18.0
Bukittinggi,2025-03-19,20.1,9.3,7.66,7.0
Bukittinggi,2025-03-20,19.8,11.2,11.52,11.7
Bukittinggi,2025-03-21,20.8,1.6,22.82,17.6
Bukittinggi,2025-03-22,20.5,6.4,11.1,10.6
Bukittinggi,2025-03-23,20.9,9.3,15.29,10.2
Bukittinggi,2025-03-24,21.5,3.9,16.68,12.1
Bukittinggi,2025-03-25,22.1,0.7,21.99,12.1
Bukittinggi,2025-03-26,22.2,0.6,24.6,17.7
Bukittinggi,2025-03-27,21.7,6.7,20.38,20.1
Bukittinggi,2025-03-28,21.2,3.2,14.44,25.0
Bukittinggi,2025-03-29,22.1,3.5,19.91,13.7
Bukittinggi,2025-03-30,22.4,0.4,19.09,14.2
Bukittinggi,2025-03-31,21.9,0.0,22.43,16.6
Bukittinggi,2025-04-01,21.7,2.6,20.45,13.7
Bukittinggi,2025-04-02,21.8,0.3,19.25,15.3
Bukittinggi,2025-04-03,21.7,5.0,20.63,10.4
Bukittinggi,2025-04-04,21.5,5.1,17.15,10.6
Bukittinggi,2025-04-05,21.4,2.7,13.88,12.4
Bukittinggi,2025-04-06,21.1,14.0,16.81,10.2
Bukittinggi,2025-04-07,21.2,3.8,15.44,9.8
Bukittinggi,2025-04-08,21.3,22.8,16.38,6.6
Bukittinggi,2025-04-09,21.1,9.0,16.66,8.6
Bukittinggi,2025-04-10,21.9,2.2,18.59,11.8
Bukittinggi,2025-04-11,21.9,2.4,15.59,13.8
Bukittinggi,2025-04-12,21.9,4.2,19.99,10.7
Bukittinggi,2025-04-13,21.4,3.1,16.37,13.7
Bukittinggi,2025-04-14,22.2,0.6,19.85,8.8
Bukittinggi,2025-04-15,21.6,3.3,16.56,13.7
Bukittinggi,2025-04-16,21.8,1.9,16.91,21.1
Bukittinggi,2025-04-17,21.6,0.6,19.62,18.6
Bukittinggi,2025-04-18,21.9,0.0,25.54,14.7
Bukittinggi,2025-04-19,21.8,4.3,21.88,11.7
Bukittinggi,2025-04-20,21.9,1.2,20.81,13.7
Bukittinggi,2025-04-21,21.4,6.6,20.06,7.0
Bukittinggi,2025-04-22,21.6,13.3,17.2,8.5
Bukittinggi,2025-04-23,20.9,11.9,11.88,13.9
Bukittinggi,2025-04-24,21.5,0.8,18.82,18.1
Bukittinggi,2025-04-25,21.8,0.8,24.39,11.0
Bukittinggi,2025-04-26,21.7,1.1,21.54,7.3
Bukittinggi,2025-04-27,21.7,5.9,19.65,12.2
Bukittinggi,2025-04-28,21.1,4.1,12.14,8.1
Bukittinggi,2025-04-29,21.9,12.9,17.85,9.5
Bukittinggi,2025-04-30,21.2,4.2,14.42,7.7
Bukittinggi,2025-05-01,21.5,1.5,14.41,11.6
Bukittinggi,2025-05-02,21.4,0.1,15.27,15.6
Bukittinggi,2025-05-03,21.9,1.0,18.29,15.0
Bukittinggi,2025-05-04,21.6,1.8,15.23,12.7
Bukittinggi,2025-05-05,21.8,0.6,14.4,12.8
Bukittinggi,2025-05-06,22.6,0.5,22.96,10.7
Bukittinggi,2025-05-07,22.0,2.9,19.19,9.2
Bukittinggi,2025-05-08,21.7,5.4,15.7,12.1
Bukittinggi,2025-05-09,22.0,3.7,19.31,13.8
Bukittinggi,2025-05-10,21.4,7.9,17.5,18.3
Bukittinggi,2025-05-11,21.4,2.7,18.39,21.1
Bukittinggi,2025-05-12,21.8,0.8,19.25,15.3
Bukittinggi,2025-05-13,22.0,1.3,19.93,17.3
Bukittinggi,2025-05-14,22.0,4.2,17.42,17.1
Bukittinggi,2025-05-15,22.4,11.0,20.16,19.9
Bukittinggi,2025-05-16,21.9,2.0,15.72,22.1
Bukittinggi,2025-05-17,23.1,0.0,22.22,16.7
Bukittinggi,2025-05-18,22.4,2.1,19.87,13.3
Bukittinggi,2025-05-19,22.9,0.6,19.93,9.9
Bukittinggi,2025-05-20,21.7,4.8,14.22,7.3
Bukittinggi,2025-05-21,22.0,0.3,22.86,15.0
Bukittinggi,2025-05-22,22.0,0.4,21.27,18.6
Bukittinggi,2025-05-23,22.1,1.0,16.99,20.3
Bukittinggi,2025-05-24,22.6,0.1,22.57,17.5
Bukittinggi,2025-05-25,22.1,0.1,19.68,17.7
Bukittinggi,2025-05-26,22.0,0.0,22.52,19.8
Bukittinggi,2025-05-27,22.4,0.0,21.22,13.3
Bukittinggi,2025-05-28,23.0,0.0,20.35,13.5
Bukittinggi,2025-05-29,22.3,0.0,17.75,14.3
Bukittinggi,2025-05-30,23.0,0.4,16.66,6.5
Bukittinggi,2025-05-31,22.3,3.3,10.72,7.3
Bukittinggi,2025-06-01,23.4,0.1,18.69,15.4
Bukittinggi,2025-06-02,22.7,0.0,20.46,12.5
Bukittinggi,2025-06-03,22.8,0.0,21.74,10.4
Bukittinggi,2025-06-04,22.1,0.3,19.81,15.7
Bukittinggi,2025-06-05,21.2,6.2,14.42,16.8
Bukittinggi,2025-06-06,21.7,0.0,20.3,15.1
Bukittinggi,2025-06-07,22.2,0.0,18.86,16.2
Bukittinggi,2025-06-08,22.0,1.1,20.09,15.3
Bukittinggi,2025-06-09,21.5,2.0,18.59,17.1
Bukittinggi,2025-06-10,20.2,8.2,6.86,21.0
Bukittinggi,2025-06-11,21.8,0.4,21.56,11.1
Bukittinggi,2025-06-12,21.8,0.5,21.66,11.8
Bukittinggi,2025-06-13,22.2,1.5,20.11,5.1
Bukittinggi,2025-06-14,22.1,2.4,19.33,10.7
Bukittinggi,2025-06-15,22.0,2.4,19.39,12.9
Bukittinggi,2025-06-16,21.5,5.7,17.68,14.3
Bukittinggi,2025-06-17,21.0,3.5,13.3,13.0
Bukittinggi,2025-06-18,21.4,0.0,19.27,16.6
Bukittinggi,2025-06-19,21.2,0.0,12.93,17.1
Bukittinggi,2025-06-20,21.3,0.0,21.38,16.0
Bukittinggi,2025-06-21,21.1,0.0,23.09,19.7
Bukittinggi,2025-06-22,21.3,1.4,21.57,14.6
Bukittinggi,2025-06-23,21.7,0.0,21.66,15.3
Bukittinggi,2025-06-24,22.0,0.0,22.72,15.5
Bukittinggi,2025-06-25,21.5,0.0,18.3,12.8
Bukittinggi,2025-06-26,21.9,0.0,22.55,11.4
Bukittinggi,2025-06-27,21.6,0.0,22.49,11.8
Bukittinggi,2025-06-28,20.7,3.4,15.3,14.4
Bukittinggi,2025-06-29,21.5,4.0,14.92,11.6
Bukittinggi,2025-06-30,21.0,0.8,20.94,14.3
Bukittinggi,2025-07-01,21.5,0.0,22.24,14.7
Bukittinggi,2025-07-02,21.4,0.0,21.65,13.7
Bukittinggi,2025-07-03,21.8,0.1,18.96,11.2
Bukittinggi,2025-07-04,21.5,1.0,19.22,11.3
Bukittinggi,2025-07-05,21.5,0.0,14.66,13.5
Bukittinggi,2025-07-06,21.4,1.6,18.74,16.7
Bukittinggi,2025-07-07,21.7,0.0,12.81,19.8
Bukittinggi,2025-07-08,21.1,2.0,18.54,11.7
Bukittinggi,2025-07-09,21.7,1.2,20.06,16.5
Bukittinggi,2025-07-10,21.5,0.1,20.85,16.3
Bukittinggi,2025-07-11,21.2,1.1,17.51,16.5
Bukittinggi,2025-07-12,21.6,0.8,16.23,12.8
Bukittinggi,2025-07-13,21.3,1.0,15.12,15.3
Bukittinggi,2025-07-14,20.6,5.7,6.36,25.2
Bukittinggi,2025-07-15,21.7,0.1,12.96,26.5
Bukittinggi,2025-07-16,22.1,0.0,22.12,18.8
Bukittinggi,2025-07-17,21.7,0.0,21.91,16.3
Bukittinggi,2025-07-18,21.5,0.0,24.48,19.9
Bukittinggi,2025-07-19,21.4,0.0,22.74,18.9
Bukittinggi,2025-07-20,21.5,0.0,22.21,19.1
Bukittinggi,2025-07-21,22.1,0.7,21.96,14.6
Bukittinggi,2025-07-22,21.5,0.7,20.12,13.0
Bukittinggi,2025-07-23,21.7,0.7,19.36,13.2
Bukittinggi,2025-07-24,21.8,4.4,17.56,10.3
Bukittinggi,2025-07-25,21.5,23.7,14.68,7.4
Bukittinggi,2025-07-26,21.5,10.1,15.48,9.8
Bukittinggi,2025-07-27,21.6,3.9,17.56,10.6
Bukittinggi,2025-07-28,21.6,2.3,17.1,11.4
Bukittinggi,2025-07-29,22.1,2.6,17.88,8.7
Bukittinggi,2025-07-30,21.4,7.8,17.13,16.9
Bukittinggi,2025-07-31,21.3,10.9,18.11,9.8
Bukittinggi,2025-08-01,21.7,5.6,17.58,19.7
Bukittinggi,2025-08-02,22.1,1.3,19.18,15.0
Bukittinggi,2025-08-03,22.4,0.0,20.53,13.7
Bukittinggi,2025-08-04,22.1,2.9,15.57,11.1
Bukittinggi,2025-08-05,22.2,0.4,15.62,9.0
Bukittinggi,2025-08-06,21.0,8.1,18.34,9.1
Bukittinggi,2025-08-07,20.9,16.5,18.62,10.2
Bukittinggi,2025-08-08,20.7,16.0,16.45,8.8
Bukittinggi,2025-08-09,21.5,1.3,23.17,8.5
Bukittinggi,2025-08-10,20.4,25.9,14.17,11.1
Bukittinggi,2025-08-11,20.2,8.1,10.45,11.7
Bukittinggi,2025-08-12,20.7,2.2,19.51,17.9
Bukittinggi,2025-08-13,21.3,0.7,17.04,13.7
Bukittinggi,2025-08-14,21.6,1.2,20.69,11.1
Bukittinggi,2025-08-15,21.5,0.5,19.7,13.5
Bukittinggi,2025-08-16,21.3,3.8,15.98,13.0
Bukittinggi,2025-08-17,20.8,10.2,15.81,9.3
Bukittinggi,2025-08-18,21.3,0.0,20.58,14.2
Bukittinggi,2025-08-19,21.4,0.0,18.17,13.7
Bukittinggi,2025-08-20,21.0,0.1,16.25,14.8
Bukittinggi,2025-08-21,20.9,0.0,20.07,14.6
Bukittinggi,2025-08-22,20.9,0.0,24.48,16.1
Bukittinggi,2025-08-23,21.1,5.2,20.84,15.9
Bukittinggi,2025-08-24,21.3,2.7,16.31,11.5
Bukittinggi,2025-08-25,21.6,0.2,22.87,16.6
Bukittinggi,2025-08-26,21.4,1.6,23.94,14.5
Bukittinggi,2025-08-27,21.2,0.6,19.75,11.9
Bukittinggi,2025-08-28,21.1,15.4,18.13,12.7
Bukittinggi,2025-08-29,21.1,1.3,16.71,16.0
Bukittinggi,2025-08-30,20.9,1.5,14.33,17.5
Bukittinggi,2025-08-31,20.9,1.6,16.97,18.4
Bukittinggi,2025-09-01,20.8,5.3,14.43,11.6
Bukittinggi,2025-09-02,21.5,5.4,15.46,8.8
Bukittinggi,2025-09-03,21.6,7.5,18.32,10.9
Bukittinggi,2025-09-04,21.1,14.5,15.34,10.3
Bukittinggi,2025-09-05,20.3,2.4,12.97,19.4
Bukittinggi,2025-09-06,21.2,3.9,18.15,15.5
Bukittinggi,2025-09-07,21.4,3.1,19.03,16.7
Bukittinggi,2025-09-08,22.0,0.4,22.19,13.5
Bukittinggi,2025-09-09,21.6,1.8,18.6,9.3
Bukittinggi,2025-09-10,21.8,9.0,19.89,8.3
Bukittinggi,2025-09-11,21.4,3.9,13.52,10.7
Bukittinggi,2025-09-12,21.3,0.2,15.86,17.4
Bukittinggi,2025-09-13,20.8,3.9,13.47,9.4
Bukittinggi,2025-09-14,21.1,4.1,21.02,12.1
Bukittinggi,2025-09-15,21.2,14.1,18.86,11.7
Bukittinggi,2025-09-16,20.9,4.0,13.84,15.1
Bukittinggi,2025-09-17,21.4,3.0,16.17,11.5
Bukittinggi,2025-09-18,21.7,0.7,22.99,11.6
Bukittinggi,2025-09-19,21.8,1.9,19.18,10.9
Bukittinggi,2025-09-20,20.9,6.0,14.6,12.8
Bukittinggi,2025-09-21,21.7,3.0,17.46,8.7
Bukittinggi,2025-09-22,21.6,3.8,20.73,10.8
Bukittinggi,2025-09-23,21.3,9.1,21.36,9.1
Bukittinggi,2025-09-24,21.1,8.6,17.81,10.1
Bukittinggi,2025-09-25,21.3,0.7,16.49,11.0
Bukittinggi,2025-09-26,22.0,17.0,18.82,9.0
Bukittinggi,2025-09-27,21.4,12.8,16.78,11.0
Bukittinggi,2025-09-28,20.7,4.6,12.57,11.5
Bukittinggi,2025-09-29,20.7,0.0,11.48,13.6
Bukittinggi,2025-09-30,22.2,0.0,17.83,9.1
Bukittinggi,2025-10-01,21.8,2.3,17.14,9.4
Bukittinggi,2025-10-02,22.0,5.0,20.43,9.2
Bukittinggi,2025-10-03,20.4,7.0,11.47,13.9
Bukittinggi,2025-10-04,22.0,2.0,23.67,8.1
Bukittinggi,2025-10-05,20.9,3.8,20.37,7.9
Bukittinggi,2025-10-06,21.3,3.6,21.32,9.6
Bukittinggi,2025-10-07,21.1,0.7,17.58,12.2
Bukittinggi,2025-10-08,21.1,0.6,20.71,13.0
Bukittinggi,2025-10-09,21.0,0.0,19.37,11.8
Bukittinggi,2025-10-10,21.0,2.2,20.88,12.3
Bukittinggi,2025-10-11,21.2,11.8,17.82,7.8
Bukittinggi,2025-10-12,21.0,4.7,11.66,10.6
Bukittinggi,2025-10-13,21.9,4.1,20.92,8.6
Bukittinggi,2025-10-14,21.3,46.9,19.84,14.5
Bukittinggi,2025-10-15,21.5,4.0,22.3,19.5
Bukittinggi,2025-10-16,21.8,1.1,19.15,15.2
Bukittinggi,2025-10-17,21.3,11.6,12.89,9.5
Bukittinggi,2025-10-18,21.7,6.1,18.28,9.9
Bukittinggi,2025-10-19,21.3,6.6,16.53,14.1
Bukittinggi,2025-10-20,21.2,4.3,14.64,15.3
Bukittinggi,2025-10-21,21.9,0.4,23.25,14.3
Bukittinggi,2025-10-22,21.5,4.8,13.63,10.2
Bukittinggi,2025-10-23,21.5,0.1,17.68,21.5
Bukittinggi,2025-10-24,21.7,1.2,20.29,18.5
Bukittinggi,2025-10-25,21.9,0.7,21.5,24.7
Bukittinggi,2025-10-26,22.0,0.0,22.83,16.1
Bukittinggi,2025-10-27,22.1,0.2,23.99,15.6
Bukittinggi,2025-10-28,21.9,0.0,25.21,16.2
Bukittinggi,2025-10-29,20.9,0.0,19.97,16.3
Bukittinggi,2025-10-30,21.5,0.0,25.45,16.6
Bukittinggi,2025-10-31,22.0,0.0,24.52,14.8
Bukittinggi,2025-11-01,21.8,0.1,24.04,14.6
Bukittinggi,2025-11-02,21.9,0.0,23.63,14.4
Bukittinggi,2025-11-03,22.1,0.0,22.36,14.4
Bukittinggi,2025-11-04,21.3,1.5,21.06,19.8
Bukittinggi,2025-11-05,21.2,2.8,17.87,19.9
Bukittinggi,2025-11-06,21.4,2.7,20.95,23.1
Bukittinggi,2025-11-07,21.7,1.3,21.5,17.3
Bukittinggi,2025-11-08,21.8,0.4,24.69,22.7
Bukittinggi,2025-11-09,21.4,10.6,18.5,18.5
Bukittinggi,2025-11-10,20.6,2.5,13.73,22.4
Bukittinggi,2025-11-11,20.6,9.0,13.12,20.0
Bukittinggi,2025-11-12,21.5,1.6,20.07,17.8
Bukittinggi,2025-11-13,21.8,0.0,24.81,17.6
Bukittinggi,2025-11-14,21.5,0.0,23.97,15.0
